,signal
8371,0.003940726
8372,-0.001494951
8373,-0.000624669
8374,0.00073354
8375,-0.000163004
8376,-0.000163092
8377,0.000353274
8378,0.000516515
8379,-0.000190927
8380,-0.002199706
8381,0.00344932
8382,-0.004264593
8383,0.002469091
8384,0.002697516
8385,-0.004137703
8386,0.002150799
8387,-0.000217713
8388,-0.001143604
8389,0.002177869
8390,-0.002667458
8391,0.001714416
8392,-0.000435408
8393,-0.00165905
8394,0.003345954
8395,-0.001632698
8396,-0.000788331
8397,0.000217572
8398,0.001658756
8399,-0.000816755
8400,-0.001900882
8401,0.002743141
8402,-0.001466694
8403,-0.000650679
8404,0.001166721
8405,-0.000515615
8406,0.001763837
8407,-0.002848918
8408,0.000651066
8409,0.000731988
8410,0.001276829
8411,-0.002226545
8412,0.001493384
8413,-0.000190376
8414,-0.002144044
8415,0.002768549
8416,-0.000298411
8417,-0.00165608
8418,0.001031586
8419,0.000705656
8420,-0.000408132
8421,-0.000975933
8422,0.000948472
8423,-0.000622809
8424,-8.06e-05
8425,-0.000540432
8426,0.00194677
8427,-0.001216956
8428,0.002428212
8429,-0.004802466
8430,0.000892277
8431,0.003288967
8432,-0.001267293
8433,-0.001995104
8434,0.002642478
8435,-0.001483285
8436,0.000377555
8437,0.001214272
8438,-0.003480983
8439,0.004264227
8440,0.000428334
8441,-0.003911077
8442,-0.000639868
8443,0.003712585
8444,-0.002959436
8445,0.002529279
8446,-0.002153079
8447,0.001426483
8448,0.000377521
8449,-0.000915864
8450,-0.000484627
8451,0.001804194
8452,-0.002073333
8453,-0.000216151
8454,0.002101115
8455,-0.000672953
8456,0.000431338
8457,-0.00126714
8458,0.000566157
8459,-0.00061975
8460,0.001212645
8461,-0.000565969
8462,-0.00061971
8463,0.001212569
8464,-0.00134732
8465,0.001023962
8466,-0.0002964
8467,0.000107813
8468,-0.001348189
8469,0.002103165
8470,-0.001591845
8471,0.002403113
8472,-0.002996993
8473,0.001565867
8474,-0.000594205
8475,0.001324041
8476,-0.000540961
8477,-0.002132876
8478,0.00191677
8479,0.000297727
8480,-0.000567407
8481,-0.000432552
8482,0.001270613
8483,-0.00054095
8484,-0.000837584
8485,0.001026629
8486,-0.000297449
8487,-0.001781403
8488,0.003590498
8489,-0.002025687
8490,-0.001401387
8491,0.002453999
8492,-0.001995416
8493,0.00153703
8494,0.000242534
8495,-0.00253436
8496,0.002696199
8497,-0.001888269
8498,0.003292215
8499,-0.004128241
8500,0.00194235
8501,0.001886949
8502,-0.003208566
8503,0.001051842
8504,-0.001237241
8505,0.001883283
8506,-0.000268802
8507,5.38e-05
8508,-0.00072678
8509,0.000349929
8510,-0.000430866
8511,0.001804022
8512,-0.001535028
8513,-0.001399062
8514,0.002179551
8515,-0.001374176
8516,0.002508233
8517,-0.001132915
8518,-0.002453097
8519,0.003424009
8520,-0.001079236
8521,-0.001777747
8522,0.000619215
8523,0.001536341
8524,-0.000242185
8525,-0.001078557
8526,0.000566211
8527,0.000862202
8528,-0.001616902
8529,0.000377612
8530,0.000107724
8531,5.38e-05
8532,-0.000296631
8533,0.002182871
8534,-0.001806327
8535,0.00099431
8536,-0.000326707
8537,-0.001768723
8538,-0.001815886
8539,0.005890492
8540,-0.004953723
8541,0.004176381
8542,-0.004549885
8543,0.001737296
8544,0.00262747
8545,-0.002438866
8546,-5.4e-05
8547,0.001717049
8548,-0.001824331
8549,0.000321776
8550,0.00120781
8551,-0.000429858
8552,-0.001448278
8553,0.001930824
8554,-0.002520126
8555,0.002681047
8556,-0.001555177
8557,-0.000295499
8558,0.000804245
8559,0.001128901
8560,-0.0014504
8561,-0.000779391
8562,0.001558232
8563,0.000135276
8564,-0.000511034
8565,-2.7e-05
8566,0.000966607
8567,-0.003759932
8568,0.00370629
8569,-0.000778524
8570,0.000402973
8571,-0.00241851
8572,0.002687292
8573,-0.001317273
8574,0.0021789
8575,-0.002904918
8576,0.001264014
8577,-0.000429998
8578,0.000591239
8579,-0.00153224
8580,0.002365836
8581,-0.001990217
8582,0.000779579
8583,0.000350293
8584,0.00083607
8585,-0.001886456
8586,0.001724529
8587,-0.002128389
8588,0.002666822
8589,-0.003232019
8590,0.002800941
8591,-0.001292803
8592,-0.000431096
8593,0.00113147
8594,-0.000161444
8595,-5.4e-05
8596,-0.000970109
8597,0.000188041
8598,0.001941887
8599,-0.00204962
8600,0.001105716
8601,-0.00118652
8602,0.000943764
8603,-0.000593572
8604,0.001403442
8605,-0.001106642
8606,-0.000863216
8607,0.002131521
8608,-0.00161897
8609,-0.0004585
8610,0.002428055
8611,-0.00196966
8612,0.000323939
8613,-0.000512008
8614,0.00115905
8615,-0.001213096
8616,0.001132315
8617,3.71e-08
8618,-0.001105431
8619,-8.14e-05
8620,0.001564613
8621,-0.001322177
8622,0.001592974
8623,-0.001808923
8624,0.000242769
8625,0.000810136
8626,0.000513598
8627,-0.001269838
8628,0.000837164
8629,-0.001916763
8630,0.002483923
8631,-0.0011881
8632,0.000756179
8633,-0.001620304
8634,0.002106429
8635,-0.001269389
8636,0.001052281
8637,-0.002832389
8638,0.00275149
8639,-0.000647275
8640,-2.7e-05
8641,-0.001269169
8642,0.002214325
8643,-0.000188675
8644,-0.00105388
8645,-0.000863458
8646,0.00183585
8647,-0.001350066
8648,0.000377738
8649,0.001702323
8650,-0.002971768
8651,0.003484235
8652,-0.003645434
8653,0.003993056
8654,-0.0038029
8655,-0.00029369
8656,0.002180842
8657,-0.000241901
8658,0.000216191
8659,8.11e-05
8660,-0.000458827
8661,-0.001699452
8662,0.003507518
8663,-0.003508579
8664,0.002672532
8665,-0.001269072
8666,0.000567437
8667,2.71e-05
8668,-0.00105402
8669,0.00189185
8670,-0.001999869
8671,0.000756636
8672,0.00043242
8673,-0.000459418
8674,-3.3e-17
8675,-8.11e-05
8676,0.000540649
8677,0.000270133
8678,-0.002378353
8679,0.002351087
8680,0.000433652
8681,-0.002001721
8682,0.002082717
8683,-0.002380047
8684,0.002217725
8685,-0.000892661
8686,-0.000648749
8687,0.001729907
8688,-0.003134967
8689,0.002107025
8690,0.00067729
8691,8.15e-05
8692,-0.002083667
8693,0.001244496
8694,0.000622932
8695,0.000324253
8696,-0.001191412
8697,-0.001025902
8698,0.000864637
8699,0.000892288
8700,-0.00043248
8701,-0.000189375
8702,0.001244317
8703,-0.002758845
8704,0.002136536
8705,0.000541154
8706,-0.002758897
8707,0.003245715
8708,-0.002758889
8709,0.001325154
8710,0.000243753
8711,0.000351746
8712,-0.001028341
8713,-0.000702957
8714,0.002461384
8715,-0.002758926
8716,0.00286684
8717,-0.002812373
8718,0.001892651
8719,-0.000729959
8720,0.001728017
8721,-0.003590731
8722,0.00140403
8723,0.001214598
8724,-0.000242754
8725,-0.000567004
8726,0.000215968
8727,-0.001187684
8728,0.002996429
8729,-0.003401315
8730,0.001862397
8731,0.000297267
8732,-0.001620174
8733,0.000133338
8734,0.002893632
8735,-0.003272113
8736,0.003164613
8737,-0.003245445
8738,0.000703078
8739,0.00216344
8740,-0.001839176
8741,0.001080377
8742,-0.002051659
8743,0.000378184
8744,0.001322495
8745,-0.000188571
8746,-0.00140616
8747,0.002542397
8748,-0.000838166
8749,-0.001001108
8750,0.001108834
8751,-5.54e-05
8752,-0.002159851
8753,0.002133272
8754,-0.001079736
8755,5.37e-05
8756,0.001782264
8757,-0.001944214
8758,0.00275106
8759,-0.003936954
8760,0.00126843
8761,0.000807798
8762,-0.000403883
8763,0.000807548
8764,-0.002530497
8765,0.002476297
8766,0.000405354
8767,-0.000970394
8768,-0.001104292
8769,0.000699723
8770,0.001078686
8771,-0.00045805
8772,0.001670374
8773,-0.005982213
8774,0.005523503
8775,-0.000671919
8776,-0.000809564
8777,0.000700903
8778,-0.002183593
8779,0.0014825
8780,0.000755429
8781,-0.001240676
8782,0.000863134
8783,0.000835213
8784,-0.002237367
8785,0.000297357
8786,0.001211974
8787,-0.000592551
8788,0.000592504
8789,-0.000296599
8790,-0.000834135
8791,0.001775435
8792,-0.002232039
8793,0.001183203
8794,-0.000322494
8795,0.000268734
8796,0.0010747
8797,-0.001612376
8798,-0.000912257
8799,0.003007463
8800,-0.002094717
8801,-0.000993897
8802,0.002632256
8803,-0.000859188
8804,-0.000376396
8805,0.00051083
8806,0.000160762
8807,-0.002149208
8808,0.002364302
8809,-0.000671663
8810,-0.000833069
8811,0.001155567
8812,-0.000161134
8813,-0.000295738
8814,0.000564216
8815,-0.001262742
8816,0.000322412
8817,0.00126277
8818,-0.000994181
8819,0.000161204
8820,0.000563425
8821,-0.001127119
8822,0.000134647
8823,0.001099264
8824,-0.001447553
8825,-0.000778441
8826,0.00300412
8827,-5.29e-05
8828,-0.002790587
8829,0.000992808
8830,5.32e-05
8831,0.001100823
8832,-0.000805263
8833,-0.000510421
8834,0.000913271
8835,-0.000725574
8836,0.000914148
8837,-0.000860423
8838,0.000672404
8839,-0.001129913
8840,0.001829684
8841,-5.5e-05
8842,-0.00327944
8843,0.002607244
8844,2.74e-05
8845,-0.000134376
8846,-0.001453273
8847,0.001883739
8848,-0.000430219
8849,-5.38e-05
8850,-0.001078153
8851,0.001913947
8852,-0.000485385
8853,-0.001347607
8854,-0.000108157
8855,0.002588482
8856,-0.002345887
8857,0.000377558
8858,0.001213255
8859,-0.001321121
8860,0.000323601
8861,2.7e-05
8862,-0.000215549
8863,-0.003078429
8864,0.006884258
8865,-0.00280643
8866,-0.001892408
8867,0.001919366
8868,-0.001081318
8869,0.00213387
8870,-0.004401705
8871,0.002591583
8872,0.000973261
8873,-0.002865649
8874,0.002106945
8875,0.00046234
8876,-0.000785576
8877,0.002497789
8878,-0.00309486
8879,-0.000242369
8880,0.001897173
8881,-0.001679977
8882,-0.000108428
8883,0.000649364
8884,0.003173198
8885,-0.004474152
8886,0.001734881
8887,-0.001839992
8888,0.002056508
8889,-0.000866564
8890,-0.001087392
8891,0.004643271
8892,-0.004615856
8893,0.003096219
8894,-0.003476053
8895,0.002959995
8896,-0.001140634
8897,-0.000760439
8898,0.001874135
8899,-0.001249612
8900,0.000271543
8901,-0.001384121
8902,0.002225806
8903,-0.001764893
8904,0.004044563
8905,-0.0067295
8906,0.004638585
8907,-0.00154572
8908,0.001437355
8909,-0.000733278
8910,-0.001462069
8911,0.0018957
8912,-0.000704261
8913,-0.00027029
8914,-0.000756544
8915,0.002081625
8916,-0.00162206
8917,-0.000216357
8918,0.000675262
8919,0.003272943
8920,-0.005705552
8921,0.002919512
8922,0.000835949
8923,-0.002428647
8924,0.000864056
8925,-0.000836338
8926,0.003290847
8927,-0.003803444
8928,0.002130869
8929,-0.001214712
8930,0.002484694
8931,-0.002511625
8932,0.002833399
8933,-0.005610557
8934,0.005664309
8935,-0.001349488
8936,-0.002857162
8937,0.003342724
8938,-0.002345475
8939,0.000456951
8940,0.002970024
8941,-0.003833219
8942,0.002969078
8943,-0.002428835
8944,0.001160296
8945,-0.000674376
8946,0.001186945
8947,-0.00137579
8948,0.000701288
8949,0.00213041
8950,-0.004233288
8951,0.00183337
8952,0.00029635
8953,0.00142881
8954,-0.002883956
8955,0.001293487
8956,0.000512218
8957,-2.69e-05
8958,-0.000485258
8959,-2.69e-05
8960,0.000215549
8961,-4.57e-08
8962,-0.00078101
8963,0.001212016
8964,-0.001050615
8965,0.000646491
8966,0.001993595
8967,-0.00474054
8968,0.004739194
8969,-0.003795647
8970,0.002933522
8971,-0.003067559
8972,0.002394521
8973,-0.000511076
8974,0.001589578
8975,-0.002343943
8976,-0.000429669
8977,0.001803274
8978,-2.7e-05
8979,-0.002207027
8980,0.002583993
8981,-0.002585577
8982,0.002505276
8983,-0.002104061
8984,0.001645821
8985,0.000948727
8986,-0.001703566
8987,0.000757187
8988,0.003530814
8989,-0.005780593
8990,-0.001246451
8991,0.004136584
8992,-0.002522264
8993,0.003620992
8994,-0.00493354
8995,0.004208909
8996,-0.002976011
8997,0.002332961
8998,-0.00101916
8999,-0.000779241
9000,0.002175833
9001,0.000590366
9002,-0.004376381
9003,0.003113983
9004,0.000188134
9005,-0.002147542
9006,0.002577199
9007,-0.002309189
9008,0.001960477
9009,-0.002284197
9010,0.003064725
9011,-0.00295848
9012,0.003578854
9013,-0.004655413
9014,0.004440492
9015,-0.002207332
9016,-0.001533335
9017,0.003740554
9018,-0.002449341
9019,0.001908175
9020,-0.005077454
9021,0.005265808
9022,-0.002768811
9023,0.002313974
9024,0.000268629
9025,-0.002126087
9026,-0.001476042
9027,0.004138251
9028,-0.002848739
9029,0.000349408
9030,0.001155708
9031,-0.001532344
9032,0.003601828
9033,-0.004595752
9034,0.001371146
9035,0.000348793
9036,-0.000376538
9037,0.001881654
9038,0.000588409
9039,-0.005126197
9040,0.003273847
9041,0.001315961
9042,-0.0028723
9043,0.002389156
9044,-0.002417038
9045,0.002605675
9046,-0.001155133
9047,-0.000188294
9048,0.000806903
9049,-0.000537973
9050,-0.00053775
9051,0.000134235
9052,0.001210631
9053,-0.00309545
9054,0.004442752
9055,-0.001642693
9056,-0.000969729
9057,-0.001507571
9058,0.003743324
9059,-0.002990334
9060,0.002614316
9061,-0.002425758
9062,0.000700528
9063,0.000755051
9064,0.00053927
9065,-0.00218378
9066,0.001213092
9067,-8.09e-05
9068,0.001051351
9069,-0.001832998
9070,0.000107857
9071,0.001994587
9072,-0.00097103
9073,-0.000727151
9074,-2.63e-05
9075,8.08e-05
9076,-0.000404318
9077,0.002585284
9078,-0.002342983
9079,0.000431037
9080,0.000215245
9081,-0.000564847
9082,-0.000107758
9083,0.002259922
9084,0.000449976
9085,-0.004160929
9086,0.001533052
9087,-0.001550458
9088,0.003451575
9089,-0.002033898
9090,0.001070784
9091,-2.32e-07
9092,-0.000642467
9093,-0.000828767
9094,0.00235351
9095,-0.001151003
9096,-0.0001607
9097,-0.002160379
9098,0.004989276
9099,-0.006428375
9100,0.005094011
9101,-0.002347989
9102,0.002670684
9103,-0.001443769
9104,-0.003306589
9105,0.004881869
9106,-0.002294601
9107,0.000293611
9108,-0.001147263
9109,0.00328182
9110,-0.003841845
9111,0.001840522
9112,0.00045384
9113,-0.002456133
9114,0.002749385
9115,0.000643692
9116,-0.002459699
9117,0.000454318
9118,0.001577819
9119,-0.002005709
9120,0.000480755
9121,0.00240892
9122,-0.003425334
9123,0.002274237
9124,-0.002006398
9125,0.002006527
9126,-0.00131118
9127,0.000481631
9128,0.000803406
9129,-0.000803449
9130,-0.001686454
9131,0.002650303
9132,-0.000534924
9133,0.000214052
9134,-0.000161933
9135,-0.001845476
9136,0.001444842
9137,-0.000240716
9138,0.000240716
9139,0.000374508
9140,-0.000535062
9141,-0.000481219
9142,0.000240381
9143,0.00203307
9144,-0.002781767
9145,0.003685987
9146,-0.005072376
9147,0.001176182
9148,0.004053243
9149,-0.002323977
9150,-0.002711027
9151,0.003165467
9152,-0.002365306
9153,0.004224065
9154,-0.00210503
9155,-0.002460598
9156,-0.000921376
9157,0.003808424
9158,0.003149604
9159,-0.006959745
9160,0.00314744
9161,-0.002899855
9162,0.005194709
9163,-0.006197066
9164,0.005300746
9165,-0.002982545
9166,0.001902178
9167,0.000636195
9168,-0.003174301
9169,0.002353987
9170,0.00050385
9171,-0.001403269
9172,0.000688086
9173,-0.001454926
9174,0.000845985
9175,-0.000265814
9176,0.001696855
9177,-0.001590525
9178,0.001538991
9179,-0.001008599
9180,-0.003795768
9181,0.008868639
9182,-0.008392486
9183,0.002281265
9184,0.003618997
9185,-0.003484786
9186,0.003562219
9187,-0.005819382
9188,0.004435639
9189,-0.001195497
9190,-0.002332053
9191,0.003499582
9192,-0.004378709
9193,0.003845317
9194,0.001949434
9195,-0.004152692
9196,0.002289642
9197,-0.002156629
9198,0.00034379
9199,0.002640809
9200,-0.000186376
9201,-0.004426756
9202,0.004720145
9203,-0.001227419
9204,-0.002238608
9205,0.00231879
9206,0.000452259
9207,-0.00330235
9208,0.004366997
9209,-0.00386019
9210,0.00353847
9211,-0.005238579
9212,0.005504732
9213,-0.002846091
9214,0.000532029
9215,-8.01e-05
9216,0.001651557
9217,-0.002130701
9218,0.001490908
9219,-0.001357393
9220,0.001834678
9221,-0.002578142
9222,0.001329045
9223,0.000318573
9224,-0.001593101
9225,0.001380166
9226,0.000425791
9227,0.000744387
9228,-0.002870305
9229,0.002311931
9230,-0.000451825
9231,-0.001780216
9232,0.003242089
9233,-0.003109649
9234,0.000529799
9235,0.002795196
9236,-0.002635115
9237,0.001970042
9238,-0.002981204
9239,0.002555162
9240,-0.00226353
9241,0.001276647
9242,0.002029387
9243,-0.00210781
9244,-0.000666967
9245,0.002054738
9246,-0.001761268
9247,0.000853877
9248,-0.002188881
9249,0.00504597
9250,-0.004672499
9251,0.002428995
9252,-0.002000718
9253,0.000479526
9254,0.002562563
9255,-0.003843588
9256,0.00339009
9257,-0.001922151
9258,0.000854245
9259,-0.001574801
9260,0.001788353
9261,-0.001415625
9262,0.002698978
9263,-0.002592152
9264,-0.000453759
9265,0.002056983
9266,-0.00056092
9267,-5.38e-05
9268,-0.001522249
9269,0.00157573
9270,-0.000213533
9271,-0.001899242
9272,0.003959481
9273,-0.001525178
9274,-0.002166746
9275,0.001203355
9276,0.001686602
9277,-0.00176669
9278,0.001096747
9279,-0.000348992
9280,-0.001388204
9281,0.001015201
9282,-0.000693685
9283,0.000960576
9284,-0.001068041
9285,0.000987545
9286,0.001497465
9287,-0.003608034
9288,0.002939868
9289,-0.001176049
9290,0.00114953
9291,-0.001657457
9292,0.000614913
9293,0.001121158
9294,-0.002882768
9295,0.00218858
9296,0.00021383
9297,-8.06e-05
9298,-0.002507965
9299,0.003442341
9300,-0.001574623
9301,6.41e-08
9302,-0.000427123
9303,0.000506858
9304,0.000481009
9305,-0.000908497
9306,0.002191705
9307,-0.002405602
9308,-0.000667161
9309,0.000906383
9310,0.000802183
9311,0.001099942
9312,-0.001151872
9313,-0.001311832
9314,0.001874173
9315,-0.00091045
9316,-0.001123797
9317,0.00208755
9318,0.000213466
9319,-0.001712718
9320,-0.001067892
9321,0.002432174
9322,-0.000641327
9323,0.00029419
9324,0.00045361
9325,-0.002244273
9326,0.001549702
9327,-0.000694452
9328,0.001682693
9329,-0.001282462
9330,-0.000720034
9331,0.000480241
9332,0.001628217
9333,-0.002989377
9334,0.003176418
9335,-0.002883386
9336,0.001655001
9337,0.000882681
9338,-0.001229538
9339,-0.00058759
9340,-5.42e-05
9341,0.00096188
9342,0.000750472
9343,0.000293913
9344,-0.00511152
9345,0.006022006
9346,-0.000934929
9347,-0.001849544
9348,-0.000776766
9349,0.003751461
9350,-0.003082044
9351,-0.000721991
9352,0.002651045
9353,-0.001580134
9354,0.000803544
9355,-5.39e-05
9356,-0.000936798
9357,0.000695934
9358,-0.00066878
9359,0.001364283
9360,-0.001070115
9361,-0.000801993
9362,0.002299789
9363,-0.002326696
9364,0.001042724
9365,2.67e-05
9366,-0.000160794
9367,-0.000214971
9368,0.001126669
9369,0.000429959
9370,-0.000913322
9371,-0.000776977
9372,-0.000266837
9373,-0.000161269
9374,0.003000961
9375,-0.005763322
9376,0.008099517
9377,-0.005553693
9378,-0.000668993
9379,0.003700833
9380,-0.003138446
9381,0.002039114
9382,-0.000831793
9383,0.000536668
9384,-0.003006848
9385,0.005236531
9386,-0.003545661
9387,0.001934093
9388,-0.003357142
9389,0.003330238
9390,-0.00032161
9391,-0.001827685
9392,0.003090284
9393,-0.004379136
9394,0.002497582
9395,0.000699708
9396,-0.001990238
9397,0.002367686
9398,-0.003150509
9399,0.002908463
9400,0.000569076
9401,-0.002050521
9402,0.001240409
9403,-0.002075372
9404,0.001617098
9405,0.001131771
9406,-0.002963827
9407,0.000996455
9408,0.002425693
9409,-0.003206889
9410,0.001347201
9411,0.001347564
9412,-0.001375197
9413,-0.002314678
9414,0.003473182
9415,-0.001562295
9416,0.001456311
9417,-0.000970896
9418,-0.001078485
9419,0.003477597
9420,-0.003209008
9421,-5.15e-05
9422,0.000726826
9423,0.001585223
9424,-0.00429854
9425,0.003975968
9426,-0.001181938
9427,-0.000887276
9428,0.002366164
9429,-0.001076364
9430,-0.001047636
9431,-2.61e-05
9432,0.000429374
9433,0.000268456
9434,0.001048358
9435,-0.001612426
9436,0.00056434
9437,0.002066195
9438,-0.003784247
9439,0.00059233
9440,0.001420333
9441,-0.000858289
9442,0.000965838
9443,0.000242213
9444,-0.000268755
9445,-0.00161022
9446,0.002495908
9447,-0.00244205
9448,0.00139531
9449,-0.00153099
9450,0.00274012
9451,-0.001047383
9452,0.000402246
9453,-0.003007628
9454,0.004350547
9455,-0.003490921
9456,0.001691523
9457,-0.000966402
9458,0.00112756
9459,-0.000536954
9460,0.000671114
9461,-0.001530071
9462,-0.000403809
9463,0.003062705
9464,-0.003601988
9465,0.004787828
9466,-0.004572844
9467,0.001398671
9468,0.000107376
9469,0.000942083
9470,-0.001318639
9471,0.000457458
9472,-5.39e-05
9473,0.00164198
9474,-0.003202693
9475,0.001695231
9476,0.000296189
9477,-0.002074047
9478,0.004176123
9479,-0.004177117
9480,0.002506814
9481,-0.000269145
9482,-0.002536679
9483,0.004156826
9484,-0.001323325
9485,-0.002266547
9486,0.001969754
9487,-0.000863181
9488,0.002640928
9489,-0.004472703
9490,0.002532232
9491,-0.001264703
9492,0.000753014
9493,0.001831212
9494,-0.002719279
9495,0.000942291
9496,5.38e-05
9497,-0.000269392
9498,0.000942708
9499,-0.000430902
9500,-0.000134743
9501,-0.001050228
9502,0.000456589
9503,0.002912263
9504,-0.004286435
9505,0.002453004
9506,-0.001753828
9507,0.003131509
9508,-0.001296367
9509,-0.001376095
9510,0.000755695
9511,-0.000350333
9512,0.000458248
9513,0.00024246
9514,-0.001023884
9515,-0.000324194
9516,0.003020204
9517,-0.002508
9518,-0.000296124
9519,0.000403747
9520,0.000539283
9521,0.000405565
9522,-0.002297224
9523,0.004326103
9524,-0.004191758
9525,0.0026511
9526,-8.17e-05
9527,-0.001352772
9528,-0.000782269
9529,0.002565868
9530,-0.001998601
9531,0.000621142
9532,0.000107762
9533,-0.001131888
9534,0.001671211
9535,-0.001860208
9536,0.002184059
9537,-0.00037755
9538,-0.000755349
9539,-0.000430724
9540,0.000700601
9541,-0.000565734
9542,8.05e-05
9543,0.002425393
9544,-0.003314385
9545,0.001643113
9546,-0.00037705
9547,-0.000456922
9548,-0.000403151
9549,0.001344388
9550,-0.001102968
9551,0.001291811
9552,0.000269062
9553,-0.002314127
9554,0.002743997
9555,-0.002501248
9556,0.000887493
9557,0.000107414
9558,0.000376651
9559,-0.000511207
9560,0.00037675
9561,0.000538568
9562,-0.000404198
9563,-0.001668016
9564,0.002367892
9565,-0.000807372
9566,-0.000430442
9567,0.000591729
9568,-0.001963362
9569,0.003389384
9570,-0.002071657
9571,-5.36e-05
9572,8.06e-05
9573,0.000753339
9574,0.000134431
9575,0.000374863
9576,-0.00263257
9577,0.001209291
9578,0.002041013
9579,-0.00263161
9580,0.002200575
9581,-0.001208238
9582,-0.002168874
9583,0.004126153
9584,-0.003537053
9585,0.002867462
9586,-0.001581271
9587,-0.000187642
9588,0.002304811
9589,-0.001957521
9590,-0.001283093
9591,0.001980281
9592,-0.001311358
9593,0.002275159
9594,-0.002301905
9595,0.000669166
9596,0.000856267
9597,-0.001819527
9598,0.001257328
9599,-0.000616178
9600,0.002385103
9601,-0.002197644
9602,0.000268089
9603,0.00016045
9604,-0.001069207
9605,0.002058416
9606,-0.002405234
9607,0.0018438
9608,-0.002218707
9609,0.002512574
9610,-0.000694612
9611,0.001231977
9612,-0.002543506
9613,0.000910153
9614,0.001579471
9615,-0.002355539
9616,0.001070599
9617,-0.001044234
9618,0.002249246
9619,-0.001499597
9620,0.000910537
9621,-0.001258576
9622,0.001311593
9623,-0.001124046
9624,0.000107376
9625,-0.000775841
9626,0.001818909
9627,-0.000213497
9628,-0.000963666
9629,0.000749499
9630,-0.000829819
9631,0.001525757
9632,-0.001606017
9633,0.001658384
9634,-0.002406374
9635,0.000721763
9636,0.000239582
9637,0.001579997
9638,-0.001472319
9639,-0.00107281
9640,0.002895525
9641,-0.000616224
9642,-0.002091757
9643,0.001206684
9644,0.000402267
9645,-0.000723985
9646,-0.000241387
9647,0.001233623
9648,-0.001206884
9649,0.00037538
9650,0.000617204
9651,-0.000402506
9652,-0.000992767
9653,0.002280811
9654,-0.001342294
9655,-0.001071825
9656,0.001420847
9657,-0.000723709
9658,0.000670085
9659,-0.000723668
9660,0.000964811
9661,-0.000830822
9662,0.000696403
9663,-0.001606615
9664,0.001419133
9665,-0.000294535
9666,-0.000536272
9667,0.000777149
9668,-0.00110094
9669,0.001691842
9670,0.000835012
9671,-0.003683118
9672,0.002984054
9673,-0.000160857
9674,-0.001210425
9675,-8.04e-05
9676,0.000591428
9677,-0.001103531
9678,0.002341789
9679,-0.00102268
9680,-0.000780814
9681,0.00121142
9682,-0.001049888
9683,-0.000268802
9684,8.02e-05
9685,0.000430124
9686,0.00150974
9687,-0.001697768
9688,0.000269535
9689,-0.000511681
9690,0.001642706
9691,-0.00288116
9692,0.002234605
9693,-0.000215011
9694,0.000754399
9695,-0.002424621
9696,0.002612861
9697,-0.002100784
9698,0.002342081
9699,-0.00336387
9700,0.001371382
9701,0.003527608
9702,-0.004899664
9703,0.001049987
9704,0.001533819
9705,-0.001049922
9706,0.001293387
9707,-0.001050818
9708,0.000511807
9709,-0.000727243
9710,0.000350173
9711,-0.000727028
9712,0.000996186
9713,0.000781416
9714,-0.001481678
9715,0.000404124
9716,0.000753054
9717,-0.00215149
9718,0.001102312
9719,0.001507037
9720,-0.001614474
9721,0.001102936
9722,-0.001586759
9723,0.000995017
9724,-0.000376619
9725,0.00142584
9726,-0.001936825
9727,0.001022114
9728,0.000295635
9729,0.000616387
9730,-0.001799953
9731,-0.000748362
9732,0.003109404
9733,-0.003188667
9734,0.001875328
9735,-0.001875328
9736,0.002464738
9737,1.01e-06
9738,-0.00214512
9739,0.001823312
9740,-0.00037541
9741,-0.001153018
9742,0.000320861
9743,0.003488728
9744,-0.005097529
9745,0.001877626
9746,0.001877566
9747,-0.002574592
9748,0.000965428
9749,-0.000831518
9750,0.002494526
9751,-0.003541062
9752,0.002951187
9753,-0.001046348
9754,0.000644451
9755,-0.000483688
9756,-0.000724297
9757,-0.000617305
9758,0.003596216
9759,-0.004159495
9760,0.001287554
9761,0.000858885
9762,-0.000133769
9763,-0.000241694
9764,0.001155262
9765,-0.002444605
9766,0.000832506
9767,0.001047922
9768,-0.001451581
9769,0.002662261
9770,-0.002151735
9771,-0.001128005
9772,0.002418666
9773,-0.000591281
9774,-0.000913763
9775,-0.000699406
9776,0.002366147
9777,-0.00172155
9778,0.001157579
9779,-0.00086168
9780,0.000296196
9781,0.000674154
9782,-0.002427371
9783,0.004019922
9784,-0.004075012
9785,0.003131408
9786,-0.001998104
9787,0.0019176
9788,-0.00224153
9789,0.001161153
9790,-0.002351739
9791,0.004081626
9792,-0.001648281
9793,0.000270766
9794,-0.000216971
9795,-0.00100083
9796,0.001946788
9797,-0.003243323
9798,0.003080954
9799,-0.000270949
9800,-0.00343014
9801,0.004430207
9802,-0.002026352
9803,-0.000216152
9804,-0.002248191
9805,0.007446247
9806,-0.006120495
9807,0.000705456
9808,0.001433955
9809,-0.003003831
9810,0.001103239
9811,0.004589207
9812,-0.004559415
9813,0.000651253
9814,0.001929429
9815,-0.003968268
9816,0.004404341
9817,-0.003155635
9818,-0.006276643
9819,0.018589675
9820,-0.017485023
9821,0.011369443
9822,-0.006897453
9823,0.004948818
9824,-0.006348586
9825,0.004616031
9826,-0.000329815
9827,0.000763766
9828,-0.006083164
9829,0.006933796
9830,-0.002795692
9831,-0.001998355
9832,0.00380703
9833,-0.002603061
9834,0.002385257
9835,-0.000713806
9836,-0.004055565
9837,0.004108358
